,index,timestamp,interval_kWh,weekday,temp,hour,hour_before,feels_like,workday,season,pressure,humidity,sunrise_pst,sunset_pst,Sunlight,sunlight_No,sunlight_Yes,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
6866,6866,2021-02-09 02:00:00,4.24,1,282.61,2,283.01,281.63,1,Winter,1015.0,81.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6867,6867,2021-02-09 03:00:00,4.16,1,282.71,3,282.61,282.71,1,Winter,1015.0,81.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6868,6868,2021-02-09 04:00:00,4.24,1,282.63,4,282.71,282.63,1,Winter,1015.0,80.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6869,6869,2021-02-09 05:00:00,4.32,1,282.4,5,282.63,282.4,1,Winter,1015.0,84.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6870,6870,2021-02-09 06:00:00,4.16,1,282.01,6,282.4,282.01,1,Winter,1015.0,83.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6871,6871,2021-02-09 07:00:00,2.64,1,282.02,7,282.01,282.02,1,Winter,1015.0,83.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6872,6872,2021-02-09 08:00:00,2.64,1,281.41,8,282.02,280.81,1,Winter,1016.0,83.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6873,6873,2021-02-09 09:00:00,2.64,1,281.9,9,281.41,281.9,1,Winter,1016.0,84.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6874,6874,2021-02-09 10:00:00,2.8,1,282.73,10,281.9,282.73,1,Winter,1016.0,82.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6875,6875,2021-02-09 11:00:00,3.28,1,284.67,11,282.73,283.91,1,Winter,1017.0,78.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6876,6876,2021-02-09 12:00:00,3.44,1,286.38,12,284.67,285.72,1,Winter,1017.0,75.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6877,6877,2021-02-09 13:00:00,3.76,1,287.78,13,286.38,287.1,1,Winter,1017.0,69.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6878,6878,2021-02-09 14:00:00,4.0,1,289.13,14,287.78,288.43,1,Winter,1016.0,63.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6879,6879,2021-02-09 15:00:00,3.68,1,289.87,15,289.13,289.27,1,Winter,1015.0,64.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6880,6880,2021-02-09 16:00:00,3.92,1,289.37,16,289.87,288.8,1,Winter,1015.0,67.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6881,6881,2021-02-09 17:00:00,3.92,1,288.49,17,289.37,287.91,1,Winter,1015.0,70.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
6882,6882,2021-02-09 18:00:00,5.44,1,287.36,18,288.49,286.69,1,Winter,1015.0,71.0,08:06:19.000000,18:44:05.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
6883,6883,2021-02-09 19:00:00,5.2,1,286.06,19,287.36,285.34,1,Winter,1015.0,74.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
6884,6884,2021-02-09 20:00:00,5.04,1,285.04,20,286.06,284.27,1,Winter,1016.0,76.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6885,6885,2021-02-09 21:00:00,4.640000000000001,1,284.23,21,285.04,283.46,1,Winter,1016.0,79.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
6886,6886,2021-02-09 22:00:00,4.4,1,283.75,22,284.23,282.9,1,Winter,1017.0,78.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
6887,6887,2021-02-09 23:00:00,4.4,1,283.1,23,283.75,283.1,1,Winter,1017.0,79.0,08:06:19.000000,18:44:05.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
6888,6888,2021-02-10 00:00:00,4.32,2,282.03,0,283.1,282.03,1,Winter,1017.0,80.0,08:05:13.000000,18:45:13.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6889,6889,2021-02-10 01:00:00,4.24,2,281.12,1,282.03,281.12,1,Winter,1017.0,79.0,08:05:13.000000,18:45:13.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6890,6890,2021-02-10 02:00:00,4.16,2,280.05,2,281.12,280.05,1,Winter,1017.0,79.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6891,6891,2021-02-10 03:00:00,4.08,2,279.63,3,280.05,279.63,1,Winter,1017.0,80.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6892,6892,2021-02-10 04:00:00,4.08,2,279.31,4,279.63,278.42,1,Winter,1018.0,78.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6893,6893,2021-02-10 05:00:00,4.08,2,278.71,5,279.31,278.71,1,Winter,1017.0,77.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6894,6894,2021-02-10 06:00:00,4.08,2,277.96,6,278.71,277.96,1,Winter,1017.0,86.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6895,6895,2021-02-10 07:00:00,2.4,2,277.66,7,277.96,277.66,1,Winter,1017.0,85.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6896,6896,2021-02-10 08:00:00,2.56,2,277.39,8,277.66,277.39,1,Winter,1018.0,84.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6897,6897,2021-02-10 09:00:00,2.72,2,278.47,9,277.39,278.47,1,Winter,1018.0,67.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6898,6898,2021-02-10 10:00:00,3.04,2,281.8,10,278.47,281.8,1,Winter,1019.0,76.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6899,6899,2021-02-10 11:00:00,2.96,2,284.73,11,281.8,283.77,1,Winter,1020.0,70.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6900,6900,2021-02-10 12:00:00,3.52,2,287.47,12,284.73,286.6,1,Winter,1020.0,63.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6901,6901,2021-02-10 13:00:00,4.0,2,288.66,13,287.47,287.83,1,Winter,1019.0,60.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6902,6902,2021-02-10 14:00:00,4.24,2,289.8,14,288.66,289.11,1,Winter,1018.0,61.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6903,6903,2021-02-10 15:00:00,3.44,2,290.43,15,289.8,289.78,1,Winter,1018.0,60.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6904,6904,2021-02-10 16:00:00,3.44,2,291.0,16,290.43,290.36,1,Winter,1017.0,58.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6905,6905,2021-02-10 17:00:00,3.68,2,290.2,17,291.0,289.58,1,Winter,1017.0,62.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
6906,6906,2021-02-10 18:00:00,5.04,2,288.06,18,290.2,287.41,1,Winter,1017.0,69.0,08:05:13.000000,18:45:13.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
6907,6907,2021-02-10 19:00:00,5.36,2,285.27,19,288.06,284.47,1,Winter,1017.0,74.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
6908,6908,2021-02-10 20:00:00,4.8,2,283.6,20,285.27,282.71,1,Winter,1018.0,77.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6909,6909,2021-02-10 21:00:00,4.48,2,282.58,21,283.6,282.58,1,Winter,1018.0,78.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
6910,6910,2021-02-10 22:00:00,4.4,2,281.87,22,282.58,280.39,1,Winter,1018.0,79.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
6911,6911,2021-02-10 23:00:00,4.32,2,280.96,23,281.87,280.96,1,Winter,1018.0,80.0,08:05:13.000000,18:45:13.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
6912,6912,2021-02-11 00:00:00,4.16,3,280.39,0,280.96,280.39,1,Winter,1019.0,79.0,08:04:05.000000,18:46:20.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6913,6913,2021-02-11 01:00:00,4.16,3,279.87,1,280.39,279.87,1,Winter,1019.0,81.0,08:04:05.000000,18:46:20.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6914,6914,2021-02-11 02:00:00,4.08,3,279.5,2,279.87,279.5,1,Winter,1019.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6915,6915,2021-02-11 03:00:00,4.16,3,280.45,3,279.5,280.45,1,Winter,1020.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6916,6916,2021-02-11 04:00:00,4.16,3,281.24,4,280.45,281.24,1,Winter,1019.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6917,6917,2021-02-11 05:00:00,4.24,3,281.22,5,281.24,280.6,1,Winter,1018.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6918,6918,2021-02-11 06:00:00,4.08,3,280.85,6,281.22,280.85,1,Winter,1018.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6919,6919,2021-02-11 07:00:00,3.04,3,280.86,7,280.85,280.86,1,Winter,1018.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6920,6920,2021-02-11 08:00:00,2.64,3,280.92,8,280.86,280.92,1,Winter,1018.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6921,6921,2021-02-11 09:00:00,2.88,3,281.27,9,280.92,281.27,1,Winter,1018.0,85.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6922,6922,2021-02-11 10:00:00,2.96,3,281.87,10,281.27,281.87,1,Winter,1019.0,87.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6923,6923,2021-02-11 11:00:00,3.44,3,283.87,11,281.87,282.98,1,Winter,1019.0,76.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6924,6924,2021-02-11 12:00:00,3.6,3,283.73,12,283.87,282.91,1,Winter,1019.0,79.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6925,6925,2021-02-11 13:00:00,3.6,3,284.39,13,283.73,283.61,1,Winter,1019.0,78.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6926,6926,2021-02-11 14:00:00,3.92,3,284.52,14,284.39,283.72,1,Winter,1017.0,77.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6927,6927,2021-02-11 15:00:00,3.92,3,284.48,15,284.52,283.78,1,Winter,1015.0,81.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6928,6928,2021-02-11 16:00:00,3.84,3,284.27,16,284.48,283.6,1,Winter,1014.0,83.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6929,6929,2021-02-11 17:00:00,4.48,3,283.92,17,284.27,283.27,1,Winter,1014.0,85.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
6930,6930,2021-02-11 18:00:00,5.2,3,284.23,18,283.92,283.61,1,Winter,1013.0,85.0,08:04:05.000000,18:46:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
6931,6931,2021-02-11 19:00:00,4.48,3,284.32,19,284.23,283.71,1,Winter,1012.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
6932,6932,2021-02-11 20:00:00,4.720000000000001,3,284.43,20,284.32,283.86,1,Winter,1012.0,86.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6933,6933,2021-02-11 21:00:00,4.48,3,284.73,21,284.43,284.19,1,Winter,1011.0,86.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
6934,6934,2021-02-11 22:00:00,4.48,3,284.15,22,284.73,283.52,1,Winter,1012.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
6935,6935,2021-02-11 23:00:00,4.32,3,282.58,23,284.15,282.58,1,Winter,1012.0,85.0,08:04:05.000000,18:46:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
6936,6936,2021-02-12 00:00:00,4.4,4,281.43,0,282.58,279.53,1,Winter,1013.0,84.0,08:02:57.000000,18:47:27.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6937,6937,2021-02-12 01:00:00,4.24,4,280.66,1,281.43,278.61,1,Winter,1013.0,85.0,08:02:57.000000,18:47:27.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6938,6938,2021-02-12 02:00:00,4.32,4,280.0,2,280.66,280.0,1,Winter,1014.0,85.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6939,6939,2021-02-12 03:00:00,4.24,4,280.37,3,280.0,279.63,1,Winter,1014.0,87.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6940,6940,2021-02-12 04:00:00,4.24,4,280.25,4,280.37,277.54,1,Winter,1014.0,87.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6941,6941,2021-02-12 05:00:00,4.32,4,279.53,5,280.25,279.53,1,Winter,1015.0,91.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6942,6942,2021-02-12 06:00:00,4.16,4,278.64,6,279.53,276.99,1,Winter,1016.0,85.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6943,6943,2021-02-12 07:00:00,2.4000000000000004,4,278.62,7,278.64,277.63,1,Winter,1016.0,86.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6944,6944,2021-02-12 08:00:00,2.72,4,278.41,8,278.62,278.41,1,Winter,1017.0,85.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6945,6945,2021-02-12 09:00:00,2.48,4,279.31,9,278.41,279.31,1,Winter,1017.0,86.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6946,6946,2021-02-12 10:00:00,3.12,4,282.89,10,279.31,282.89,1,Winter,1018.0,80.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6947,6947,2021-02-12 11:00:00,3.04,4,284.96,11,282.89,284.18,1,Winter,1018.0,76.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6948,6948,2021-02-12 12:00:00,3.12,4,287.16,12,284.96,286.47,1,Winter,1018.0,71.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6949,6949,2021-02-12 13:00:00,3.76,4,288.75,13,287.16,288.01,1,Winter,1017.0,63.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6950,6950,2021-02-12 14:00:00,4.0,4,289.2,14,288.75,288.51,1,Winter,1017.0,63.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6951,6951,2021-02-12 15:00:00,4.08,4,289.24,15,289.2,288.58,1,Winter,1016.0,64.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6952,6952,2021-02-12 16:00:00,3.6,4,288.5,16,289.24,287.84,1,Winter,1017.0,67.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6953,6953,2021-02-12 17:00:00,4.0,4,288.32,17,288.5,287.69,1,Winter,1016.0,69.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
6954,6954,2021-02-12 18:00:00,5.12,4,287.42,18,288.32,286.81,1,Winter,1016.0,73.0,08:02:57.000000,18:47:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
6955,6955,2021-02-12 19:00:00,5.12,4,285.74,19,287.42,285.04,1,Winter,1016.0,76.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
6956,6956,2021-02-12 20:00:00,4.96,4,284.99,20,285.74,284.27,1,Winter,1015.0,78.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6957,6957,2021-02-12 21:00:00,4.8,4,284.27,21,284.99,283.53,1,Winter,1016.0,80.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
6958,6958,2021-02-12 22:00:00,4.640000000000001,4,283.84,22,284.27,283.08,1,Winter,1017.0,81.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
6959,6959,2021-02-12 23:00:00,4.4,4,284.1,23,283.84,283.29,1,Winter,1017.0,78.0,08:02:57.000000,18:47:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
6960,6960,2021-02-13 00:00:00,4.48,5,284.08,0,284.1,283.29,0,Winter,1017.0,79.0,08:01:47.000000,18:48:33.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6961,6961,2021-02-13 01:00:00,4.48,5,283.97,1,284.08,283.22,0,Winter,1018.0,81.0,08:01:47.000000,18:48:33.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6962,6962,2021-02-13 02:00:00,4.4,5,283.64,2,283.97,282.91,0,Winter,1015.0,83.0,08:01:47.000000,18:48:33.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
