,index,Unnamed: 0,timestamp,hour,date,interval_kWh,weekday,temp,pressure,humidity,wind_speed,wind_deg,sunrise_pst,sunset_pst,workday,season,Sunlight,hour_before,sunlight_No,sunlight_Yes,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
12968,3673,3673,2021-09-26 14:00:00,14,2021-09-26,24.12,6,295.46,1015.0,57.0,2.68,221.0,07:01:02,19:02:17,0,Fall,Yes,294.98,0,1,1,0,1,0,0,0
12969,3674,3674,2021-09-26 15:00:00,15,2021-09-26,28.28,6,294.61,1015.0,58.0,2.68,262.0,07:01:02,19:02:17,0,Fall,Yes,295.46,0,1,1,0,1,0,0,0
12970,3675,3675,2021-09-26 16:00:00,16,2021-09-26,23.72,6,293.23,1015.0,63.0,3.58,190.0,07:01:02,19:02:17,0,Fall,Yes,294.61,0,1,1,0,1,0,0,0
12971,3676,3676,2021-09-26 17:00:00,17,2021-09-26,27.84,6,291.91,1015.0,67.0,2.68,265.0,07:01:02,19:02:17,0,Fall,Yes,293.23,0,1,1,0,1,0,0,0
12972,3677,3677,2021-09-26 18:00:00,18,2021-09-26,23.28,6,290.57,1015.0,71.0,2.24,252.0,07:01:02,19:02:17,0,Fall,Yes,291.91,0,1,1,0,1,0,0,0
12973,3678,3678,2021-09-26 19:00:00,19,2021-09-26,32.120000000000005,6,288.69,1016.0,78.0,1.34,248.0,07:01:02,19:02:17,0,Fall,Yes,290.57,0,1,1,0,1,0,0,0
12974,3679,3679,2021-09-26 20:00:00,20,2021-09-26,29.200000000000003,6,287.15,1017.0,85.0,2.06,300.0,07:01:02,19:02:17,0,Fall,No,288.69,1,0,1,0,1,0,0,0
12975,3680,3680,2021-09-26 21:00:00,21,2021-09-26,28.6,6,287.14,1016.0,86.0,0.89,272.0,07:01:02,19:02:17,0,Fall,No,287.15,1,0,1,0,1,0,0,0
12976,3681,3681,2021-09-26 22:00:00,22,2021-09-26,28.28,6,287.27,1016.0,88.0,0.89,268.0,07:01:02,19:02:17,0,Fall,No,287.14,1,0,1,0,1,0,0,0
12977,3682,3682,2021-09-26 23:00:00,23,2021-09-26,27.8,6,286.64,1016.0,89.0,1.54,0.0,07:01:02,19:02:17,0,Fall,No,287.27,1,0,1,0,1,0,0,0
12978,3683,3683,2021-09-27 00:00:00,0,2021-09-27,27.4,0,286.48,1017.0,91.0,2.06,320.0,07:01:55,19:00:43,1,Fall,No,286.64,1,0,0,1,1,0,0,0
12979,3684,3684,2021-09-27 01:00:00,1,2021-09-27,27.200000000000003,0,286.5,1017.0,91.0,2.06,320.0,07:01:55,19:00:43,1,Fall,No,286.48,1,0,0,1,1,0,0,0
12980,3685,3685,2021-09-27 02:00:00,2,2021-09-27,27.36,0,286.46,1017.0,93.0,2.06,320.0,07:01:55,19:00:43,1,Fall,No,286.5,1,0,0,1,1,0,0,0
12981,3686,3686,2021-09-27 03:00:00,3,2021-09-27,27.68,0,287.35,1016.0,93.0,2.06,320.0,07:01:55,19:00:43,1,Fall,No,286.46,1,0,0,1,1,0,0,0
12982,3687,3687,2021-09-27 04:00:00,4,2021-09-27,27.72,0,287.3,1017.0,93.0,0.0,0.0,07:01:55,19:00:43,1,Fall,No,287.35,1,0,0,1,1,0,0,0
12983,3688,3688,2021-09-27 05:00:00,5,2021-09-27,27.6,0,287.74,1016.0,93.0,0.89,282.0,07:01:55,19:00:43,1,Fall,No,287.3,1,0,0,1,1,0,0,0
12984,3689,3689,2021-09-27 06:00:00,6,2021-09-27,27.8,0,287.71,1016.0,93.0,0.89,283.0,07:01:55,19:00:43,1,Fall,No,287.74,1,0,0,1,1,0,0,0
12985,3690,3690,2021-09-27 07:00:00,7,2021-09-27,24.24,0,287.18,1016.0,93.0,0.0,0.0,07:01:55,19:00:43,1,Fall,No,287.71,1,0,0,1,1,0,0,0
12986,3691,3691,2021-09-27 08:00:00,8,2021-09-27,21.64,0,287.48,1017.0,93.0,0.0,0.0,07:01:55,19:00:43,1,Fall,Yes,287.18,0,1,0,1,1,0,0,0
12987,3692,3692,2021-09-27 09:00:00,9,2021-09-27,23.08,0,289.13,1017.0,92.0,2.06,300.0,07:01:55,19:00:43,1,Fall,Yes,287.48,0,1,0,1,1,0,0,0
12988,3693,3693,2021-09-27 10:00:00,10,2021-09-27,24.0,0,290.97,1017.0,87.0,0.45,243.0,07:01:55,19:00:43,1,Fall,Yes,289.13,0,1,0,1,1,0,0,0
12989,3694,3694,2021-09-27 11:00:00,11,2021-09-27,24.08,0,293.26,1017.0,79.0,1.34,234.0,07:01:55,19:00:43,1,Fall,Yes,290.97,0,1,0,1,1,0,0,0
12990,3695,3695,2021-09-27 12:00:00,12,2021-09-27,26.52,0,294.04,1017.0,75.0,2.24,278.0,07:01:55,19:00:43,1,Fall,Yes,293.26,0,1,0,1,1,0,0,0
12991,3696,3696,2021-09-27 13:00:00,13,2021-09-27,31.04,0,295.22,1017.0,72.0,2.24,307.0,07:01:55,19:00:43,1,Fall,Yes,294.04,0,1,0,1,1,0,0,0
12992,3697,3697,2021-09-27 14:00:00,14,2021-09-27,26.6,0,295.9,1016.0,69.0,2.24,264.0,07:01:55,19:00:43,1,Fall,Yes,295.22,0,1,0,1,1,0,0,0
12993,3698,3698,2021-09-27 15:00:00,15,2021-09-27,33.8,0,295.39,1016.0,70.0,3.13,226.0,07:01:55,19:00:43,1,Fall,Yes,295.9,0,1,0,1,1,0,0,0
12994,3699,3699,2021-09-27 16:00:00,16,2021-09-27,26.36,0,294.25,1016.0,74.0,2.68,238.0,07:01:55,19:00:43,1,Fall,Yes,295.39,0,1,0,1,1,0,0,0
12995,3700,3700,2021-09-27 17:00:00,17,2021-09-27,28.28,0,292.18,1016.0,86.0,2.24,257.0,07:01:55,19:00:43,1,Fall,Yes,294.25,0,1,0,1,1,0,0,0
12996,3701,3701,2021-09-27 17:00:00,17,2021-09-27,28.28,0,292.18,1016.0,86.0,2.24,257.0,07:01:55,19:00:43,1,Fall,Yes,292.18,0,1,0,1,1,0,0,0
12997,3702,3702,2021-09-27 18:00:00,18,2021-09-27,24.12,0,290.86,1016.0,89.0,6.17,260.0,07:01:55,19:00:43,1,Fall,Yes,292.18,0,1,0,1,1,0,0,0
12998,3703,3703,2021-09-27 19:00:00,19,2021-09-27,29.12,0,290.17,1016.0,91.0,0.89,245.0,07:01:55,19:00:43,1,Fall,Yes,290.86,0,1,0,1,1,0,0,0
12999,3704,3704,2021-09-27 20:00:00,20,2021-09-27,33.160000000000004,0,289.58,1015.0,92.0,1.79,245.0,07:01:55,19:00:43,1,Fall,No,290.17,1,0,0,1,1,0,0,0
13000,3705,3705,2021-09-27 21:00:00,21,2021-09-27,28.24,0,289.64,1016.0,88.0,1.79,261.0,07:01:55,19:00:43,1,Fall,No,289.58,1,0,0,1,1,0,0,0
13001,3706,3706,2021-09-27 22:00:00,22,2021-09-27,27.96,0,288.66,1017.0,85.0,0.45,233.0,07:01:55,19:00:43,1,Fall,No,289.64,1,0,0,1,1,0,0,0
13002,3707,3707,2021-09-27 23:00:00,23,2021-09-27,27.04,0,287.44,1017.0,89.0,0.45,286.0,07:01:55,19:00:43,1,Fall,No,288.66,1,0,0,1,1,0,0,0
13003,3708,3708,2021-09-28 00:00:00,0,2021-09-28,27.28,1,286.47,1018.0,91.0,0.45,264.0,07:02:48,18:59:10,1,Fall,No,287.44,1,0,0,1,1,0,0,0
13004,3709,3709,2021-09-28 01:00:00,1,2021-09-28,27.16,1,285.36,1018.0,91.0,0.45,288.0,07:02:48,18:59:10,1,Fall,No,286.47,1,0,0,1,1,0,0,0
13005,3710,3710,2021-09-28 02:00:00,2,2021-09-28,27.32,1,284.63,1018.0,92.0,0.45,254.0,07:02:48,18:59:10,1,Fall,No,285.36,1,0,0,1,1,0,0,0
13006,3711,3711,2021-09-28 03:00:00,3,2021-09-28,26.96,1,284.38,1018.0,91.0,2.57,280.0,07:02:48,18:59:10,1,Fall,No,284.63,1,0,0,1,1,0,0,0
13007,3712,3712,2021-09-28 04:00:00,4,2021-09-28,27.36,1,284.35,1018.0,89.0,0.89,255.0,07:02:48,18:59:10,1,Fall,No,284.38,1,0,0,1,1,0,0,0
13008,3713,3713,2021-09-28 05:00:00,5,2021-09-28,27.2,1,284.36,1018.0,89.0,0.45,265.0,07:02:48,18:59:10,1,Fall,No,284.35,1,0,0,1,1,0,0,0
13009,3714,3714,2021-09-28 06:00:00,6,2021-09-28,27.36,1,284.4,1018.0,87.0,2.57,280.0,07:02:48,18:59:10,1,Fall,No,284.36,1,0,0,1,1,0,0,0
13010,3715,3715,2021-09-28 07:00:00,7,2021-09-28,22.64,1,283.72,1018.0,90.0,0.45,257.0,07:02:48,18:59:10,1,Fall,No,284.4,1,0,0,1,1,0,0,0
13011,3716,3716,2021-09-28 08:00:00,8,2021-09-28,21.68,1,284.29,1018.0,87.0,0.89,250.0,07:02:48,18:59:10,1,Fall,Yes,283.72,0,1,0,1,1,0,0,0
13012,3717,3717,2021-09-28 09:00:00,9,2021-09-28,23.92,1,287.12,1018.0,78.0,0.89,233.0,07:02:48,18:59:10,1,Fall,Yes,284.29,0,1,0,1,1,0,0,0
13013,3718,3718,2021-09-28 10:00:00,10,2021-09-28,24.72,1,290.26,1018.0,62.0,1.34,264.0,07:02:48,18:59:10,1,Fall,Yes,287.12,0,1,0,1,1,0,0,0
13014,3719,3719,2021-09-28 11:00:00,11,2021-09-28,24.92,1,292.75,1017.0,50.0,0.89,272.0,07:02:48,18:59:10,1,Fall,Yes,290.26,0,1,0,1,1,0,0,0
13015,3720,3720,2021-09-28 12:00:00,12,2021-09-28,23.76,1,295.61,1017.0,39.0,2.24,258.0,07:02:48,18:59:10,1,Fall,Yes,292.75,0,1,0,1,1,0,0,0
13016,3721,3721,2021-09-28 13:00:00,13,2021-09-28,23.64,1,298.18,1016.0,32.0,1.34,241.0,07:02:48,18:59:10,1,Fall,Yes,295.61,0,1,0,1,1,0,0,0
13017,3722,3722,2021-09-28 14:00:00,14,2021-09-28,29.12,1,299.44,1015.0,27.0,0.89,281.0,07:02:48,18:59:10,1,Fall,Yes,298.18,0,1,0,1,1,0,0,0
13018,3723,3723,2021-09-28 15:00:00,15,2021-09-28,32.08,1,300.02,1014.0,32.0,2.68,252.0,07:02:48,18:59:10,1,Fall,Yes,299.44,0,1,0,1,1,0,0,0
13019,3724,3724,2021-09-28 16:00:00,16,2021-09-28,26.04,1,299.38,1014.0,33.0,3.13,262.0,07:02:48,18:59:10,1,Fall,Yes,300.02,0,1,0,1,1,0,0,0
13020,3725,3725,2021-09-28 17:00:00,17,2021-09-28,30.200000000000003,1,297.54,1013.0,40.0,2.68,220.0,07:02:48,18:59:10,1,Fall,Yes,299.38,0,1,0,1,1,0,0,0
13021,3726,3726,2021-09-28 18:00:00,18,2021-09-28,22.92,1,294.37,1012.0,50.0,2.68,243.0,07:02:48,18:59:10,1,Fall,Yes,297.54,0,1,0,1,1,0,0,0
13022,3727,3727,2021-09-28 19:00:00,19,2021-09-28,33.04,1,291.36,1013.0,58.0,1.34,262.0,07:02:48,18:59:10,1,Fall,No,294.37,1,0,0,1,1,0,0,0
13023,3728,3728,2021-09-28 20:00:00,20,2021-09-28,28.72,1,289.09,1013.0,67.0,1.79,271.0,07:02:48,18:59:10,1,Fall,No,291.36,1,0,0,1,1,0,0,0
13024,3729,3729,2021-09-28 21:00:00,21,2021-09-28,28.36,1,287.98,1013.0,72.0,0.89,259.0,07:02:48,18:59:10,1,Fall,No,289.09,1,0,0,1,1,0,0,0
13025,3730,3730,2021-09-28 22:00:00,22,2021-09-28,28.12,1,287.26,1014.0,73.0,1.34,240.0,07:02:48,18:59:10,1,Fall,No,287.98,1,0,0,1,1,0,0,0
13026,3731,3731,2021-09-28 23:00:00,23,2021-09-28,27.12,1,286.5,1014.0,74.0,0.89,271.0,07:02:48,18:59:10,1,Fall,No,287.26,1,0,0,1,1,0,0,0
13027,3732,3732,2021-09-29 00:00:00,0,2021-09-29,27.16,2,285.99,1015.0,74.0,0.89,264.0,07:03:42,18:57:36,1,Fall,No,286.5,1,0,0,1,1,0,0,0
13028,3733,3733,2021-09-29 01:00:00,1,2021-09-29,27.4,2,285.31,1014.0,77.0,0.45,252.0,07:03:42,18:57:36,1,Fall,No,285.99,1,0,0,1,1,0,0,0
13029,3734,3734,2021-09-29 02:00:00,2,2021-09-29,27.04,2,284.88,1014.0,78.0,0.45,265.0,07:03:42,18:57:36,1,Fall,No,285.31,1,0,0,1,1,0,0,0
13030,3735,3735,2021-09-29 03:00:00,3,2021-09-29,27.44,2,283.94,1014.0,81.0,0.45,306.0,07:03:42,18:57:36,1,Fall,No,284.88,1,0,0,1,1,0,0,0
13031,3736,3736,2021-09-29 04:00:00,4,2021-09-29,27.48,2,283.51,1014.0,84.0,0.45,355.0,07:03:42,18:57:36,1,Fall,No,283.94,1,0,0,1,1,0,0,0
13032,3737,3737,2021-09-29 05:00:00,5,2021-09-29,27.0,2,282.67,1015.0,86.0,0.89,306.0,07:03:42,18:57:36,1,Fall,No,283.51,1,0,0,1,1,0,0,0
13033,3738,3738,2021-09-29 06:00:00,6,2021-09-29,27.76,2,283.03,1015.0,86.0,0.89,297.0,07:03:42,18:57:36,1,Fall,No,282.67,1,0,0,1,1,0,0,0
13034,3739,3739,2021-09-29 07:00:00,7,2021-09-29,21.880000000000003,2,282.05,1015.0,87.0,0.45,5.0,07:03:42,18:57:36,1,Fall,No,283.03,1,0,0,1,1,0,0,0
13035,3740,3740,2021-09-29 08:00:00,8,2021-09-29,22.08,2,283.25,1016.0,87.0,0.0,0.0,07:03:42,18:57:36,1,Fall,Yes,282.05,0,1,0,1,1,0,0,0
13036,3741,3741,2021-09-29 09:00:00,9,2021-09-29,22.28,2,287.02,1016.0,75.0,0.89,285.0,07:03:42,18:57:36,1,Fall,Yes,283.25,0,1,0,1,1,0,0,0
13037,3742,3742,2021-09-29 10:00:00,10,2021-09-29,23.88,2,290.72,1017.0,63.0,0.45,278.0,07:03:42,18:57:36,1,Fall,Yes,287.02,0,1,0,1,1,0,0,0
13038,3743,3743,2021-09-29 11:00:00,11,2021-09-29,23.8,2,295.11,1016.0,47.0,0.45,265.0,07:03:42,18:57:36,1,Fall,Yes,290.72,0,1,0,1,1,0,0,0
13039,3744,3744,2021-09-29 12:00:00,12,2021-09-29,23.92,2,296.91,1014.0,41.0,0.45,275.0,07:03:42,18:57:36,1,Fall,Yes,295.11,0,1,0,1,1,0,0,0
13040,3745,3745,2021-09-29 13:00:00,13,2021-09-29,25.8,2,299.98,1014.0,31.0,0.45,186.0,07:03:42,18:57:36,1,Fall,Yes,296.91,0,1,0,1,1,0,0,0
13041,3746,3746,2021-09-29 14:00:00,14,2021-09-29,28.72,2,300.87,1014.0,32.0,0.45,261.0,07:03:42,18:57:36,1,Fall,Yes,299.98,0,1,0,1,1,0,0,0
13042,3747,3747,2021-09-29 15:00:00,15,2021-09-29,34.6,2,300.23,1013.0,34.0,1.79,244.0,07:03:42,18:57:36,1,Fall,Yes,300.87,0,1,0,1,1,0,0,0
13043,3748,3748,2021-09-29 16:00:00,16,2021-09-29,26.04,2,298.6,1015.0,35.0,2.68,257.0,07:03:42,18:57:36,1,Fall,Yes,300.23,0,1,0,1,1,0,0,0
13044,3749,3749,2021-09-29 17:00:00,17,2021-09-29,32.2,2,297.47,1014.0,36.0,2.68,262.0,07:03:42,18:57:36,1,Fall,Yes,298.6,0,1,0,1,1,0,0,0
13045,3750,3750,2021-09-29 18:00:00,18,2021-09-29,23.76,2,296.12,1014.0,40.0,0.89,275.0,07:03:42,18:57:36,1,Fall,Yes,297.47,0,1,0,1,1,0,0,0
13046,3751,3751,2021-09-29 19:00:00,19,2021-09-29,34.64,2,292.69,1015.0,49.0,0.0,0.0,07:03:42,18:57:36,1,Fall,No,296.12,1,0,0,1,1,0,0,0
13047,3752,3752,2021-09-29 20:00:00,20,2021-09-29,32.6,2,289.48,1015.0,59.0,0.0,0.0,07:03:42,18:57:36,1,Fall,No,292.69,1,0,0,1,1,0,0,0
13048,3753,3753,2021-09-29 21:00:00,21,2021-09-29,28.8,2,288.33,1014.0,64.0,1.54,360.0,07:03:42,18:57:36,1,Fall,No,289.48,1,0,0,1,1,0,0,0
13049,3754,3754,2021-09-29 22:00:00,22,2021-09-29,29.08,2,287.11,1015.0,68.0,1.54,300.0,07:03:42,18:57:36,1,Fall,No,288.33,1,0,0,1,1,0,0,0
13050,3755,3755,2021-09-29 23:00:00,23,2021-09-29,27.2,2,285.91,1015.0,74.0,0.0,0.0,07:03:42,18:57:36,1,Fall,No,287.11,1,0,0,1,1,0,0,0
13051,3756,3756,2021-09-30 00:00:00,0,2021-09-30,27.0,3,284.99,1015.0,75.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,285.91,1,0,0,1,1,0,0,0
13052,3757,3757,2021-09-30 01:00:00,1,2021-09-30,27.24,3,284.1,1015.0,78.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,284.99,1,0,0,1,1,0,0,0
13053,3758,3758,2021-09-30 02:00:00,2,2021-09-30,26.880000000000003,3,283.5,1015.0,80.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,284.1,1,0,0,1,1,0,0,0
13054,3759,3759,2021-09-30 03:00:00,3,2021-09-30,27.28,3,282.84,1016.0,82.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,283.5,1,0,0,1,1,0,0,0
13055,3760,3760,2021-09-30 04:00:00,4,2021-09-30,27.32,3,282.41,1016.0,84.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,282.84,1,0,0,1,1,0,0,0
13056,3761,3761,2021-09-30 05:00:00,5,2021-09-30,27.36,3,281.45,1016.0,84.0,1.54,250.0,07:04:36,18:56:03,1,Fall,No,282.41,1,0,0,1,1,0,0,0
13057,3762,3762,2021-09-30 06:00:00,6,2021-09-30,27.32,3,281.52,1017.0,85.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,281.45,1,0,0,1,1,0,0,0
13058,3763,3763,2021-09-30 07:00:00,7,2021-09-30,22.52,3,280.51,1017.0,85.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,281.52,1,0,0,1,1,0,0,0
13059,3764,3764,2021-09-30 08:00:00,8,2021-09-30,21.56,3,282.38,1017.0,83.0,0.0,0.0,07:04:36,18:56:03,1,Fall,Yes,280.51,0,1,0,1,1,0,0,0
13060,3765,3765,2021-09-30 09:00:00,9,2021-09-30,23.8,3,287.73,1018.0,70.0,0.0,0.0,07:04:36,18:56:03,1,Fall,Yes,282.38,0,1,0,1,1,0,0,0
13061,3766,3766,2021-09-30 10:00:00,10,2021-09-30,24.84,3,291.35,1018.0,53.0,0.0,0.0,07:04:36,18:56:03,1,Fall,Yes,287.73,0,1,0,1,1,0,0,0
13062,3767,3767,2021-09-30 11:00:00,11,2021-09-30,23.96,3,297.64,1017.0,37.0,0.0,0.0,07:04:36,18:56:03,1,Fall,Yes,291.35,0,1,0,1,1,0,0,0
13063,3768,3768,2021-09-30 12:00:00,12,2021-09-30,24.8,3,301.11,1015.0,30.0,0.0,0.0,07:04:36,18:56:03,1,Fall,Yes,297.64,0,1,0,1,1,0,0,0
13064,3769,3769,2021-09-30 13:00:00,13,2021-09-30,25.84,3,303.5,1015.0,25.0,0.45,48.0,07:04:36,18:56:03,1,Fall,Yes,301.11,0,1,0,1,1,0,0,0
13065,3770,3770,2021-09-30 14:00:00,14,2021-09-30,34.64,3,305.68,1014.0,21.0,0.89,86.0,07:04:36,18:56:03,1,Fall,Yes,303.5,0,1,0,1,1,0,0,0
13066,3771,3771,2021-09-30 15:00:00,15,2021-09-30,35.12,3,304.67,1014.0,22.0,2.24,257.0,07:04:36,18:56:03,1,Fall,Yes,305.68,0,1,0,1,1,0,0,0
13067,3772,3772,2021-09-30 16:00:00,16,2021-09-30,35.92,3,302.95,1014.0,23.0,5.66,280.0,07:04:36,18:56:03,1,Fall,Yes,304.67,0,1,0,1,1,0,0,0
13068,3773,3773,2021-09-30 17:00:00,17,2021-09-30,27.24,3,301.92,1013.0,26.0,0.89,264.0,07:04:36,18:56:03,1,Fall,Yes,302.95,0,1,0,1,1,0,0,0
13069,3774,3774,2021-09-30 18:00:00,18,2021-09-30,29.880000000000003,3,299.05,1014.0,30.0,0.89,274.0,07:04:36,18:56:03,1,Fall,Yes,301.92,0,1,0,1,1,0,0,0
13070,3775,3775,2021-09-30 19:00:00,19,2021-09-30,29.84,3,294.51,1014.0,44.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,299.05,1,0,0,1,1,0,0,0
13071,3776,3776,2021-09-30 20:00:00,20,2021-09-30,30.24,3,291.79,1013.0,53.0,0.45,255.0,07:04:36,18:56:03,1,Fall,No,294.51,1,0,0,1,1,0,0,0
13072,3777,3777,2021-09-30 21:00:00,21,2021-09-30,31.6,3,289.59,1013.0,65.0,0.45,245.0,07:04:36,18:56:03,1,Fall,No,291.79,1,0,0,1,1,0,0,0
13073,3778,3778,2021-09-30 22:00:00,22,2021-09-30,28.2,3,288.21,1014.0,71.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,289.59,1,0,0,1,1,0,0,0
13074,3779,3779,2021-09-30 23:00:00,23,2021-09-30,27.84,3,286.85,1014.0,76.0,0.0,0.0,07:04:36,18:56:03,1,Fall,No,288.21,1,0,0,1,1,0,0,0
13075,3780,3780,2021-10-01 00:00:00,0,2021-10-01,27.48,4,286.77,1015.0,76.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,286.85,1,0,0,1,1,0,0,0
13076,3781,3781,2021-10-01 01:00:00,1,2021-10-01,27.48,4,285.27,1015.0,81.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,286.77,1,0,0,1,1,0,0,0
13077,3782,3782,2021-10-01 02:00:00,2,2021-10-01,27.32,4,284.47,1015.0,79.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,285.27,1,0,0,1,1,0,0,0
13078,3783,3783,2021-10-01 03:00:00,3,2021-10-01,27.88,4,283.45,1015.0,76.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,284.47,1,0,0,1,1,0,0,0
13079,3784,3784,2021-10-01 04:00:00,4,2021-10-01,27.28,4,281.99,1015.0,75.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,283.45,1,0,0,1,1,0,0,0
13080,3785,3785,2021-10-01 05:00:00,5,2021-10-01,27.48,4,282.05,1015.0,73.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,281.99,1,0,0,1,1,0,0,0
13081,3786,3786,2021-10-01 06:00:00,6,2021-10-01,27.88,4,281.99,1015.0,80.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,282.05,1,0,0,1,1,0,0,0
13082,3787,3787,2021-10-01 07:00:00,7,2021-10-01,23.04,4,281.59,1016.0,80.0,0.0,0.0,07:05:30,18:54:30,1,Fall,No,281.99,1,0,0,1,1,0,0,0
13083,3788,3788,2021-10-01 08:00:00,8,2021-10-01,22.88,4,282.21,1016.0,81.0,0.0,0.0,07:05:30,18:54:30,1,Fall,Yes,281.59,0,1,0,1,1,0,0,0
13084,3789,3789,2021-10-01 09:00:00,9,2021-10-01,24.64,4,288.0,1016.0,67.0,0.0,0.0,07:05:30,18:54:30,1,Fall,Yes,282.21,0,1,0,1,1,0,0,0
13085,3790,3790,2021-10-01 10:00:00,10,2021-10-01,24.12,4,294.95,1015.0,42.0,0.0,0.0,07:05:30,18:54:30,1,Fall,Yes,288.0,0,1,0,1,1,0,0,0
13086,3791,3791,2021-10-01 11:00:00,11,2021-10-01,24.76,4,298.38,1015.0,33.0,1.54,0.0,07:05:30,18:54:30,1,Fall,Yes,294.95,0,1,0,1,1,0,0,0
13087,3792,3792,2021-10-01 12:00:00,12,2021-10-01,24.84,4,300.84,1014.0,29.0,1.34,135.0,07:05:30,18:54:30,1,Fall,Yes,298.38,0,1,0,1,1,0,0,0
13088,3793,3793,2021-10-01 13:00:00,13,2021-10-01,26.2,4,303.8,1014.0,23.0,0.45,94.0,07:05:30,18:54:30,1,Fall,Yes,300.84,0,1,0,1,1,0,0,0
13089,3794,3794,2021-10-01 14:00:00,14,2021-10-01,34.24,4,305.28,1013.0,21.0,1.34,90.0,07:05:30,18:54:30,1,Fall,Yes,303.8,0,1,0,1,1,0,0,0
13090,3795,3795,2021-10-01 15:00:00,15,2021-10-01,34.68,4,305.2,1013.0,20.0,1.34,37.0,07:05:30,18:54:30,1,Fall,Yes,305.28,0,1,0,1,1,0,0,0
13091,3796,3796,2021-10-01 16:00:00,16,2021-10-01,32.56,4,303.53,1014.0,25.0,1.34,254.0,07:05:30,18:54:30,1,Fall,Yes,305.2,0,1,0,1,1,0,0,0
13092,3797,3797,2021-10-01 17:00:00,17,2021-10-01,25.68,4,,,,,,07:05:30,18:54:30,1,Fall,Yes,303.53,0,1,0,1,1,0,0,0
13093,3798,3798,2021-10-01 18:00:00,18,2021-10-01,28.28,4,,,,,,07:05:30,18:54:30,1,Fall,Yes,,0,1,0,1,1,0,0,0
13094,3799,3799,2021-10-01 19:00:00,19,2021-10-01,33.760000000000005,4,,,,,,07:05:30,18:54:30,1,Fall,No,,1,0,0,1,1,0,0,0
13095,3800,3800,2021-10-01 20:00:00,20,2021-10-01,29.36,4,,,,,,07:05:30,18:54:30,1,Fall,No,,1,0,0,1,1,0,0,0
13096,3801,3801,2021-10-01 21:00:00,21,2021-10-01,28.68,4,,,,,,07:05:30,18:54:30,1,Fall,No,,1,0,0,1,1,0,0,0
13097,3802,3802,2021-10-01 22:00:00,22,2021-10-01,27.6,4,,,,,,07:05:30,18:54:30,1,Fall,No,,1,0,0,1,1,0,0,0
13098,3803,3803,2021-10-01 23:00:00,23,2021-10-01,27.36,4,,,,,,07:05:30,18:54:30,1,Fall,No,,1,0,0,1,1,0,0,0
13099,3804,3804,2021-10-02 00:00:00,0,2021-10-02,27.84,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13100,3805,3805,2021-10-02 01:00:00,1,2021-10-02,27.4,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13101,3806,3806,2021-10-02 02:00:00,2,2021-10-02,27.200000000000003,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13102,3807,3807,2021-10-02 03:00:00,3,2021-10-02,26.880000000000003,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13103,3808,3808,2021-10-02 04:00:00,4,2021-10-02,28.04,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13104,3809,3809,2021-10-02 05:00:00,5,2021-10-02,27.52,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13105,3810,3810,2021-10-02 06:00:00,6,2021-10-02,27.64,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13106,3811,3811,2021-10-02 07:00:00,7,2021-10-02,22.12,5,,,,,,07:06:24,18:52:58,0,Fall,No,,1,0,1,0,1,0,0,0
13107,3812,3812,2021-10-02 08:00:00,8,2021-10-02,21.8,5,,,,,,07:06:24,18:52:58,0,Fall,Yes,,0,1,1,0,1,0,0,0
13108,3813,3813,2021-10-02 09:00:00,9,2021-10-02,21.6,5,,,,,,07:06:24,18:52:58,0,Fall,Yes,,0,1,1,0,1,0,0,0
13109,3814,3814,2021-10-02 10:00:00,10,2021-10-02,23.24,5,,,,,,07:06:24,18:52:58,0,Fall,Yes,,0,1,1,0,1,0,0,0
13110,3815,3815,2021-10-02 11:00:00,11,2021-10-02,23.24,5,,,,,,07:06:24,18:52:58,0,Fall,Yes,,0,1,1,0,1,0,0,0
